#,claim_status,video_id,video_duration_sec,video_transcription_text,verified_status,author_ban_status,video_view_count,video_like_count,video_share_count,video_download_count,video_comment_count
511,claim,4070883679,24,"the news reported someone discovered that at the first modern olympics, winners were awarded silver medals",not verified,banned,149004,16756,2184,215,137
512,claim,3913999580,54,the news reported someone discovered that the longest possible train journey in the world is from portugal to singapore,not verified,banned,958147,119322,7176,1053,99
513,claim,4806758177,32,the news reported someone discovered that there are currently over 300 cruise ships operating around the world,not verified,under review,592207,112687,41862,1291,797
514,claim,3368130497,34,the news reported someone discovered that the cheetah is the fastest land animal on earth,not verified,active,230799,48174,4275,1084,56
515,claim,6432638661,16,the news reported someone discovered that an octopus has three hearts,not verified,banned,565211,139267,11740,1659,503
516,claim,2892786123,28,the news reported someone discovered that mercury & venus are the only 2 planets in our solar system that have no moons,not verified,active,513162,314011,10060,952,200
517,claim,9317861147,5,the news reported someone discovered that footprints left on the moon won’t disappear as there is no wind,not verified,active,977463,629774,51668,3070,929
518,claim,1263168972,14,the news reported someone discovered that jupiter has the most moons,not verified,active,751128,147728,13724,622,290
519,claim,8119018559,42,the news reported someone discovered that halley’s comet won’t be seen again until 2061,not verified,active,416627,145473,39614,2868,610
520,claim,4641012058,48,the news reported someone discovered that the moon was once part of the earth,not verified,banned,551288,221517,13070,2272,1489
521,claim,8942467459,30,the news reported someone discovered that australia is wider than the moon,not verified,active,917806,42025,3149,157,41
522,claim,7026432039,44,the news reported someone discovered that a single day on venus takes 243 earth days,not verified,active,4273,448,44,8,4
523,claim,1826750050,49,the news reported someone discovered that there are more stars in the universe than grains of sand on earth,not verified,banned,707793,284791,34918,4879,94
524,claim,9277790300,18,the news reported someone discovered that the bent joint in the legs of the flamingo is its ankles,not verified,under review,200342,8011,2904,31,1
525,claim,7739708953,22,the news reported someone discovered that dogs can understand up to 250 hand gestures and words,not verified,active,354243,101292,36126,461,68
526,claim,5779199091,58,the news reported someone discovered that elephants will console each other during stressful situations,not verified,active,82800,42505,14322,651,240
527,claim,9116861712,51,the news reported someone discovered that some trees in melbourne have email addresses,not verified,under review,680896,297728,97571,267,7
528,claim,7578422736,16,the news reported someone discovered that people are born with only 2 natural fears: the fear of falling and the fear of loud sounds,not verified,active,828691,99142,13119,1657,1
529,claim,9717028975,39,the news reported someone discovered that j is the only letter that doesn’t appear on the periodic table of elements,not verified,under review,679162,257536,67064,5053,1312
530,claim,6076225658,26,the news reported someone discovered that butterflies taste with their feet,not verified,active,987569,334118,37959,4035,29
531,claim,2572176520,6,the news reported someone discovered that penguins can jump as high as 9 feet in the air,not verified,active,241521,131878,23266,1880,1140
532,claim,7920677752,15,the news reported someone discovered that a pound of houseflies contains more protein than a pound of beef,not verified,banned,600945,317298,123711,2932,492
533,claim,1780224130,48,"the news reported someone discovered that blue whales eat 500,000 calories in 1 mouthful on average",not verified,banned,94005,12550,3923,244,15
534,claim,6161195409,6,the news reported someone discovered that the french scrabble world champion winner doesn’t speak french,not verified,active,859761,516756,67018,12804,4735
535,claim,1399882605,11,the news reported someone discovered that the elasticity of rubber bands will last much longer when they are refrigerated,not verified,under review,865338,405966,87116,1437,398
536,claim,5479918827,8,the news reported someone discovered that most children in the world are born on a thursday,not verified,active,637445,49325,16493,879,525
537,claim,3449263797,25,the news reported someone discovered that smelling green apples help with weight loss,not verified,active,994187,575368,182346,7006,4489
538,claim,5332838265,13,the news reported someone discovered that the largest recorded snowflake was 15 inches wide,not verified,banned,932421,193414,75325,1438,378
539,claim,2514907730,43,the news reported someone discovered that the folds in a chef’s hat represents the number of ways that someone can cook an egg,not verified,banned,611092,1678,323,33,6
540,claim,7267657245,26,the news reported someone discovered that alaska is the only u.s. state whose name can be typed on a single row on the american standard keyboard,not verified,active,770413,173949,46011,3172,127
541,claim,5845499256,16,the news reported someone discovered that baby spiders are called spiderlings,not verified,active,740421,264535,31371,2428,263
542,claim,3077524139,58,the news reported someone discovered that honeybees can recognize human faces,not verified,banned,931288,66821,14459,1438,654
543,claim,4341761084,55,the news reported someone discovered that around 50% of the mined gold on earth comes from one source,not verified,active,988637,328922,91908,4145,948
544,claim,1762789727,58,the news reported someone discovered that the human brain uses 20% of the body's oxygen,not verified,active,630199,106043,7354,2192,218
545,claim,9067935563,42,the news reported someone discovered that lightning strikes somewhere on earth about 100 times every second,not verified,banned,335995,149608,32015,378,200
546,claim,4679672863,60,the news reported someone discovered that ketchup leaves the bottle at a measured speed of 25 miles per year,not verified,active,606137,331649,110749,1098,649
547,claim,8563802541,58,the news told me someone discovered that iceland is growing 5 centimeters per year,not verified,active,25987,914,196,14,6
548,claim,9551031234,56,the news told me someone discovered that there are 7100+ islands in the philippines,not verified,banned,251191,107304,15736,1058,20
549,claim,9996154488,39,the news told me someone discovered that yellowstone national park is home to a supervolcano,not verified,banned,724314,368448,52071,7775,1417
550,claim,8921758165,13,the news told me someone discovered that mobile phone use in india is nearly 100%,not verified,active,234438,83916,13604,339,19
551,claim,9656710355,26,the news told me someone discovered that gross domestic product (gdp) is the best financial indicator of a country's overall trade potential,not verified,active,782347,434115,3377,5895,347
